"individual_id","household_id","ea_id","rural","pw","saq01","saq02","saq03","saq06","saq07","saq08","hh_s3q00","saq04","saq05","hh_s3q01","hh_s3q02","hh_s3q03","hh_s3q04","hh_s3q05","hh_s3q06","hh_s3q07","hh_s3q08","hh_s3q09","hh_s3q10","hh_s3q11a","hh_s3q11b","hh_s3q11c","hh_s3q11d","hh_s3q11e","hh_s3q11f","hh_s3q12","hh_s3q13","hh_s3q14","hh_s3q15","hh_s3q16","hh_s3q17","hh_s3q18","hh_s3q19","hh_s3q20","hh_s3q21_a","hh_s3q21_b","hh_s3q21_c","hh_s3q22","hh_s3q23","hh_s3q24"
"0103050120215204","01030501202152","01030501202",1,2389.9775390625,1,3,5,12,2,152,4,8,88,1,9,0,2,,7,1,2,2,,,,,,,,1,1,1,1,1,1,2,,1,21,4,2001,9.5,82,1
"0103050120217401","01030501202174","01030501202",1,2389.9775390625,1,3,5,12,2,174,1,8,88,2,,,1,6,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103050120217402","01030501202174","01030501202",1,2389.9775390625,1,3,5,12,2,174,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103050120217403","01030501202174","01030501202",1,2389.9775390625,1,3,5,12,2,174,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103050120217404","01030501202174","01030501202",1,2389.9775390625,1,3,5,12,2,174,4,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103050120217405","01030501202174","01030501202",1,2389.9775390625,1,3,5,12,2,174,5,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103050120217406","01030501202174","01030501202",1,2389.9775390625,1,3,5,12,2,174,6,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,2,1,1,1,1,2,2,,,,,,
"0103050120217407","01030501202174","01030501202",1,2389.9775390625,1,3,5,12,2,174,7,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060800101","01030600608001","01030600608",1,1613.58532714844,1,3,6,6,8,1,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060800102","01030600608001","01030600608",1,1613.58532714844,1,3,6,6,8,1,2,8,88,1,5,14,1,5,,2,,2,,,,,,,,2,1,1,1,1,1,1,4,2,,,,,,
"0103060060802101","01030600608021","01030600608",1,1613.58532714844,1,3,6,6,8,21,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060802102","01030600608021","01030600608",1,1613.58532714844,1,3,6,6,8,21,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060802103","01030600608021","01030600608",1,1613.58532714844,1,3,6,6,8,21,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,19,2,2000,13.1999998092651,93,1
"0103060060803601","01030600608036","01030600608",1,1903.66821289063,1,3,6,6,8,36,1,8,88,1,8,7,1,1,,1,3,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,4,2,,,,,,
"0103060060803602","01030600608036","01030600608",1,1903.66821289063,1,3,6,6,8,36,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060804301","01030600608043","01030600608",1,1613.58532714844,1,3,6,6,8,43,1,8,88,2,,,2,,2,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060804302","01030600608043","01030600608",1,1613.58532714844,1,3,6,6,8,43,2,8,88,2,,,2,,2,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060804303","01030600608043","01030600608",1,1613.58532714844,1,3,6,6,8,43,3,8,88,2,,,2,,2,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060804304","01030600608043","01030600608",1,1613.58532714844,1,3,6,6,8,43,4,8,88,2,,,2,,2,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060804305","01030600608043","01030600608",1,1613.58532714844,1,3,6,6,8,43,5,8,88,2,,,2,,2,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060804306","01030600608043","01030600608",1,1613.58532714844,1,3,6,6,8,43,6,8,88,2,,,2,,2,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060806201","01030600608062","01030600608",1,1613.58532714844,1,3,6,6,8,62,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060806202","01030600608062","01030600608",1,1613.58532714844,1,3,6,6,8,62,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060806203","01030600608062","01030600608",1,1613.58532714844,1,3,6,6,8,62,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060806204","01030600608062","01030600608",1,1613.58532714844,1,3,6,6,8,62,4,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060806205","01030600608062","01030600608",1,1613.58532714844,1,3,6,6,8,62,5,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060808801","01030600608088","01030600608",1,1613.58532714844,1,3,6,6,8,88,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060808802","01030600608088","01030600608",1,1613.58532714844,1,3,6,6,8,88,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060808803","01030600608088","01030600608",1,1613.58532714844,1,3,6,6,8,88,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060808804","01030600608088","01030600608",1,1613.58532714844,1,3,6,6,8,88,4,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,15,9,2003,7.5,72,1
"0103060060811201","01030600608112","01030600608",1,1613.58532714844,1,3,6,6,8,112,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060811202","01030600608112","01030600608",1,1613.58532714844,1,3,6,6,8,112,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060811203","01030600608112","01030600608",1,1613.58532714844,1,3,6,6,8,112,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060811204","01030600608112","01030600608",1,1613.58532714844,1,3,6,6,8,112,4,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060811205","01030600608112","01030600608",1,1613.58532714844,1,3,6,6,8,112,5,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060811206","01030600608112","01030600608",1,1613.58532714844,1,3,6,6,8,112,6,8,88,2,,,2,,7,1,1,2,,,,,,,,1,1,1,1,1,1,2,,1,14,7,2000,14.5,95,1
"0103060060812201","01030600608122","01030600608",1,1903.66821289063,1,3,6,6,8,122,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060813301","01030600608133","01030600608",1,1613.58532714844,1,3,6,6,8,133,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060813302","01030600608133","01030600608",1,1613.58532714844,1,3,6,6,8,133,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060813303","01030600608133","01030600608",1,1613.58532714844,1,3,6,6,8,133,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060813304","01030600608133","01030600608",1,1613.58532714844,1,3,6,6,8,133,4,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060813305","01030600608133","01030600608",1,1613.58532714844,1,3,6,6,8,133,5,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060813306","01030600608133","01030600608",1,1613.58532714844,1,3,6,6,8,133,6,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060813307","01030600608133","01030600608",1,1613.58532714844,1,3,6,6,8,133,7,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060815201","01030600608152","01030600608",1,1613.58532714844,1,3,6,6,8,152,1,8,88,2,,,2,,6,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060815202","01030600608152","01030600608",1,1613.58532714844,1,3,6,6,8,152,2,8,88,2,,,2,,6,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060815203","01030600608152","01030600608",1,1613.58532714844,1,3,6,6,8,152,3,8,88,2,,,2,,6,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060815204","01030600608152","01030600608",1,1613.58532714844,1,3,6,6,8,152,4,8,88,2,,,2,,6,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060815205","01030600608152","01030600608",1,1613.58532714844,1,3,6,6,8,152,5,8,88,2,,,2,,6,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060817401","01030600608174","01030600608",1,1613.58532714844,1,3,6,6,8,174,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060817402","01030600608174","01030600608",1,1613.58532714844,1,3,6,6,8,174,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060817403","01030600608174","01030600608",1,1613.58532714844,1,3,6,6,8,174,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060817404","01030600608174","01030600608",1,1613.58532714844,1,3,6,6,8,174,4,8,88,2,,,2,,7,2,,2,,,,,,,,,,,,,,2,,2,,,,,,
"0103060060819601","01030600608196","01030600608",1,1613.58532714844,1,3,6,6,8,196,1,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060819602","01030600608196","01030600608",1,1613.58532714844,1,3,6,6,8,196,2,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060819603","01030600608196","01030600608",1,1613.58532714844,1,3,6,6,8,196,3,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103060060819604","01030600608196","01030600608",1,1613.58532714844,1,3,6,6,8,196,4,8,88,2,,,2,,8,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,17,2,2001,14.3000001907349,94.5,1
"0103070011600401","01030700116004","01030700116",0,1268.06896972656,1,3,7,1,16,4,1,8,88,2,,,2,,7,1,3,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011600402","01030700116004","01030700116",0,1268.06896972656,1,3,7,1,16,4,2,8,88,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
"0103070011600403","01030700116004","01030700116",0,1268.06896972656,1,3,7,1,16,4,3,8,88,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
"0103070011601601","01030700116016","01030700116",0,1268.06896972656,1,3,7,1,16,16,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011602801","01030700116028","01030700116",0,1268.06896972656,1,3,7,1,16,28,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011602802","01030700116028","01030700116",0,1268.06896972656,1,3,7,1,16,28,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011602803","01030700116028","01030700116",0,1268.06896972656,1,3,7,1,16,28,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011602804","01030700116028","01030700116",0,1268.06896972656,1,3,7,1,16,28,4,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011604001","01030700116040","01030700116",0,1268.06896972656,1,3,7,1,16,40,1,8,88,2,,,2,,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011604002","01030700116040","01030700116",0,1268.06896972656,1,3,7,1,16,40,2,8,88,2,,,2,,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011605201","01030700116052","01030700116",0,1268.06896972656,1,3,7,1,16,52,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011605202","01030700116052","01030700116",0,1268.06896972656,1,3,7,1,16,52,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011605203","01030700116052","01030700116",0,1268.06896972656,1,3,7,1,16,52,3,8,88,2,,,2,,7,1,2,2,,,,,,,,1,1,1,1,1,1,2,,1,4,7,2002,8.39999961853027,73,1
"0103070011606401","01030700116064","01030700116",0,1268.06896972656,1,3,7,1,16,64,1,8,88,1,9,30,1,4,,1,5,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011606402","01030700116064","01030700116",0,1268.06896972656,1,3,7,1,16,64,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011606403","01030700116064","01030700116",0,1268.06896972656,1,3,7,1,16,64,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011606404","01030700116064","01030700116",0,1268.06896972656,1,3,7,1,16,64,4,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011607601","01030700116076","01030700116",0,1268.06896972656,1,3,7,1,16,76,1,8,88,2,,,2,,7,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011607602","01030700116076","01030700116",0,1268.06896972656,1,3,7,1,16,76,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011607603","01030700116076","01030700116",0,1268.06896972656,1,3,7,1,16,76,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011607604","01030700116076","01030700116",0,1268.06896972656,1,3,7,1,16,76,4,8,88,1,9,2,1,2,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011608801","01030700116088","01030700116",0,1268.06896972656,1,3,7,1,16,88,1,8,88,2,,,2,,7,1,6,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011610001","01030700116100","01030700116",0,1268.06896972656,1,3,7,1,16,100,1,8,88,2,,,2,,7,1,60,1,2,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011610002","01030700116100","01030700116",0,1268.06896972656,1,3,7,1,16,100,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011610003","01030700116100","01030700116",0,1268.06896972656,1,3,7,1,16,100,3,8,88,1,9,2,2,,7,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011610004","01030700116100","01030700116",0,1268.06896972656,1,3,7,1,16,100,4,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011610005","01030700116100","01030700116",0,1268.06896972656,1,3,7,1,16,100,5,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,19,9,2001,11.3999996185303,85.5,1
"0103070011611201","01030700116112","01030700116",0,1268.06896972656,1,3,7,1,16,112,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011611202","01030700116112","01030700116",0,1268.06896972656,1,3,7,1,16,112,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011612401","01030700116124","01030700116",0,1268.06896972656,1,3,7,1,16,124,1,8,88,2,,,1,1,,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011612402","01030700116124","01030700116",0,1268.06896972656,1,3,7,1,16,124,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011612403","01030700116124","01030700116",0,1268.06896972656,1,3,7,1,16,124,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011612404","01030700116124","01030700116",0,1268.06896972656,1,3,7,1,16,124,4,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070011613601","01030700116136","01030700116",0,1268.06896972656,1,3,7,1,16,136,1,8,88,2,,,2,,7,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070900601","01030700709006","01030700709",1,2541.76318359375,1,3,7,7,9,6,1,8,88,2,,,2,,7,1,6,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070900602","01030700709006","01030700709",1,2541.76318359375,1,3,7,7,9,6,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070900603","01030700709006","01030700709",1,2541.76318359375,1,3,7,7,9,6,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070900604","01030700709006","01030700709",1,2541.76318359375,1,3,7,7,9,6,4,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,27,6,2003,8.10000038146973,64.4000015258789,1
"0103070070902501","01030700709025","01030700709",1,2541.76318359375,1,3,7,7,9,25,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070902502","01030700709025","01030700709",1,2541.76318359375,1,3,7,7,9,25,2,8,88,2,,,2,,7,1,3,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070902503","01030700709025","01030700709",1,2541.76318359375,1,3,7,7,9,25,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070902504","01030700709025","01030700709",1,2541.76318359375,1,3,7,7,9,25,4,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070902505","01030700709025","01030700709",1,2541.76318359375,1,3,7,7,9,25,5,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070902506","01030700709025","01030700709",1,2541.76318359375,1,3,7,7,9,25,6,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070904301","01030700709043","01030700709",1,2541.76318359375,1,3,7,7,9,43,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,2,1,1,1,1,2,2,,,,,,
"0103070070904302","01030700709043","01030700709",1,2541.76318359375,1,3,7,7,9,43,2,8,88,2,,,2,,7,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070904303","01030700709043","01030700709",1,2541.76318359375,1,3,7,7,9,43,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070904304","01030700709043","01030700709",1,2541.76318359375,1,3,7,7,9,43,4,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070904305","01030700709043","01030700709",1,2541.76318359375,1,3,7,7,9,43,5,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070904306","01030700709043","01030700709",1,2541.76318359375,1,3,7,7,9,43,6,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070904307","01030700709043","01030700709",1,2541.76318359375,1,3,7,7,9,43,7,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070906101","01030700709061","01030700709",1,2541.76318359375,1,3,7,7,9,61,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070906102","01030700709061","01030700709",1,2541.76318359375,1,3,7,7,9,61,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070906103","01030700709061","01030700709",1,2541.76318359375,1,3,7,7,9,61,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070906104","01030700709061","01030700709",1,2541.76318359375,1,3,7,7,9,61,4,8,88,1,2,3,1,2,,1,1,2,,,,,,,,1,1,1,1,1,1,2,,1,23,7,2001,14.3999996185303,91.1999969482422,1
"0103070070907901","01030700709079","01030700709",1,2541.76318359375,1,3,7,7,9,79,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070907902","01030700709079","01030700709",1,2541.76318359375,1,3,7,7,9,79,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070907903","01030700709079","01030700709",1,2541.76318359375,1,3,7,7,9,79,3,8,88,2,,,2,,7,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070907904","01030700709079","01030700709",1,2541.76318359375,1,3,7,7,9,79,4,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070907905","01030700709079","01030700709",1,2541.76318359375,1,3,7,7,9,79,5,8,88,2,,,2,,7,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070909701","01030700709097","01030700709",1,2541.76318359375,1,3,7,7,9,97,1,8,88,1,2,2,2,,1,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070909702","01030700709097","01030700709",1,2541.76318359375,1,3,7,7,9,97,2,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070911501","01030700709115","01030700709",1,2541.76318359375,1,3,7,7,9,115,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070911502","01030700709115","01030700709",1,2541.76318359375,1,3,7,7,9,115,2,8,88,2,,,2,,7,1,5,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070911503","01030700709115","01030700709",1,2541.76318359375,1,3,7,7,9,115,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070911504","01030700709115","01030700709",1,2541.76318359375,1,3,7,7,9,115,4,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,18,7,2001,17.7000007629395,97.5999984741211,1
"0103070070911505","01030700709115","01030700709",1,2541.76318359375,1,3,7,7,9,115,5,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070913301","01030700709133","01030700709",1,2541.76318359375,1,3,7,7,9,133,1,8,88,2,,,2,,7,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070913302","01030700709133","01030700709",1,2541.76318359375,1,3,7,7,9,133,2,8,88,2,,,2,,7,2,,2,,,,,,,,3,3,1,1,1,1,1,1,2,,,,,,
"0103070070913303","01030700709133","01030700709",1,2541.76318359375,1,3,7,7,9,133,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070915101","01030700709151","01030700709",1,2541.76318359375,1,3,7,7,9,151,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070915102","01030700709151","01030700709",1,2541.76318359375,1,3,7,7,9,151,2,8,88,2,,,2,,7,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070915103","01030700709151","01030700709",1,2541.76318359375,1,3,7,7,9,151,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070915104","01030700709151","01030700709",1,2541.76318359375,1,3,7,7,9,151,4,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,1,22,8,2002,13.1000003814697,84.1999969482422,1
"0103070070916601","01030700709166","01030700709",1,672.424133300781,1,3,7,7,9,166,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070916602","01030700709166","01030700709",1,672.424133300781,1,3,7,7,9,166,2,8,88,2,,,2,,7,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070916603","01030700709166","01030700709",1,672.424133300781,1,3,7,7,9,166,3,8,88,1,9,2,1,2,,1,5,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070916604","01030700709166","01030700709",1,672.424133300781,1,3,7,7,9,166,4,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070916701","01030700709167","01030700709",1,672.424133300781,1,3,7,7,9,167,1,8,88,2,,,2,,7,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070916702","01030700709167","01030700709",1,672.424133300781,1,3,7,7,9,167,2,8,88,2,,,2,,7,1,5,2,,,,,,,,1,1,1,1,1,1,2,,1,28,6,2003,10.1999998092651,80.5,1
"0103070070917101","01030700709171","01030700709",1,2541.76318359375,1,3,7,7,9,171,1,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070917102","01030700709171","01030700709",1,2541.76318359375,1,3,7,7,9,171,2,8,88,1,9,0,1,1,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070917103","01030700709171","01030700709",1,2541.76318359375,1,3,7,7,9,171,3,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070917104","01030700709171","01030700709",1,2541.76318359375,1,3,7,7,9,171,4,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0103070070917105","01030700709171","01030700709",1,2541.76318359375,1,3,7,7,9,171,5,8,88,2,,,2,,7,2,,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0104010120400301","01040101204003","01040101204",1,3055.30517578125,1,4,1,12,4,3,1,8,88,1,9,50,1,1,,1,4,1,1,1,2,1,2,2,2,2,1,2,2,1,1,1,1,2,,,,,,
"0104010120400302","01040101204003","01040101204",1,3055.30517578125,1,4,1,12,4,3,2,8,88,1,1,0,1,2,,1,2,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0104010120400303","01040101204003","01040101204",1,3055.30517578125,1,4,1,12,4,3,3,8,88,2,,,2,,8,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0104010120400304","01040101204003","01040101204",1,3055.30517578125,1,4,1,12,4,3,4,8,88,1,1,10,1,3,,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
"0104010120400305","01040101204003","01040101204",1,3055.30517578125,1,4,1,12,4,3,5,8,88,2,,,2,,8,1,1,2,,,,,,,,1,1,1,1,1,1,2,,2,,,,,,
